2theta,intensity
13.849432272351832,446.45977904907943
13.899411903143895,410.93057712340806
13.94939156234345,425.25056858630694
13.999371249950086,441.22728363247563
14.049350965963379,433.3512069018608
14.099330710382914,437.54622430051785
14.149310483208266,448.01092634615435
14.199290284439018,456.091327749389
14.249270114074744,421.99328306147913
14.299249972115014,429.55605263367346
14.34922985855941,426.7084020903953
14.3992097734075,381.15427036208564
14.449189716658852,395.2615415032208
14.499169688313037,404.15495473185644
14.549149688369623,433.19642864917495
14.599129716828175,415.3911797880665
14.64910977368826,424.46094345915355
14.699089858949435,418.2518203599395
14.749069972611265,402.50915647157933
14.799050114673312,420.747435459449
14.849030285135136,433.8241069469756
14.899010483996287,414.0475740134102
14.948990711256323,435.7823174953844
14.998970966914804,420.4781610212392
15.048951250971278,384.2295133044543
15.098931563425294,390.7248745262009
15.148911904276405,390.1502280953587
15.19889227352416,414.2952375208969
15.248872671168105,425.06306179484443
15.29885309720778,429.6548315621057
15.348833551642738,401.7511310116284
15.398814034472515,401.8288104138397
15.448794545696654,427.52125377046923
15.49877508531469,390.1940991994048
15.54875565332617,397.7056101023907
15.598736249730623,368.1192737538197
15.648716874527587,382.6020602156396
15.698697527716591,405.6256667952024
15.748678209297175,381.52310160055623
15.798658919268863,375.9142586541853
15.848639657631189,424.2404472412449
15.898620424383674,364.16631495081526
15.948601219525846,367.98910522738356
15.998582043057233,380.6958419614556
16.048562894977362,382.9446147568823
16.09854377528574,373.2908683180965
16.148524683981904,385.33028066862596
16.198505621065365,398.2902034781781
16.248486586535634,363.25103756185257
16.298467580392234,393.1344076324776
16.348448602634683,412.5472841004487
16.398429653262482,389.5777780761523
16.44841073227516,390.5896401580085
16.498391839672205,337.7470818993809
16.548372975453145,352.23299108259613
16.598354139617477,358.23616193571064
16.648335332164706,353.0528162636691
16.698316553094333,370.2194328154379
16.748297802405872,356.82452711633107
16.798279080098812,376.79673110735104
16.84826038617267,355.3721053690373
16.89824172062692,352.2233276287652
16.948223083461077,390.95464828919955
16.998204474674626,381.18461975588605
17.048185894267068,355.5225801267834
17.098167342237886,362.275467350162
17.148148818586577,374.35815827132365
17.19813032331263,364.3365616078842
17.24811185641554,349.4620405816404
